client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,dti_group,loan_income_group,income_group,loan_amount_group,risk_segment
CUST_09634,26,63000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,9.25,0,0.16,N,3,Female,Divorced,High School,USA,New York,Buffalo,42.8864,-78.8784,Part-time,24,0.158730158730159,18454.3184945985,0.451655849120611,7,0.460422688165909,1,High DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09635,22,63000,MORTGAGE,6.0,EDUCATION,A,3700,5.42,0,0.06,N,4,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,60,0.0587301587301587,11859.6247278135,0.246978170282754,14,0.857463968995853,1,Medium DTI,<10%,High Income,Small Loan,Low Risk
CUST_09636,25,63000,MORTGAGE,9.0,EDUCATION,B,25000,11.49,0,0.4,N,2,Female,Married,PhD,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.396825396825397,17789.7084418803,0.679201721299688,10,0.340533498393391,0,Very High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_09637,24,63000,MORTGAGE,8.0,VENTURE,B,6300,11.49,0,0.1,N,4,Male,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.1,13763.67421904,0.318471019349841,10,0.510975666938263,0,Medium DTI,<10%,High Income,Medium Loan,Medium Risk
CUST_09638,24,45000,RENT,1.0,EDUCATION,A,8400,7.9,0,0.19,N,3,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,12,0.186666666666667,4149.38085686242,0.278875130152498,2,0.738585851661718,0,Medium DTI,10-20%,Medium Income,Medium Loan,Low Risk
CUST_09639,23,39000,RENT,5.0,PERSONAL,C,8400,13.79,1,0.22,N,2,Male,Single,Master,UK,England,London,51.5074,-0.1278,Full-time,60,0.215384615384615,2737.33382437605,0.285572662163488,3,0.191799127252681,0,Medium DTI,20-30%,Medium Income,Medium Loan,Medium Risk
CUST_09640,21,63000,MORTGAGE,5.0,VENTURE,E,4800,16.82,0,0.08,Y,4,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,60,0.0761904761904762,16258.3988039762,0.334260298475812,11,0.814439004999087,0,Medium DTI,<10%,High Income,Small Loan,High Risk
CUST_09641,26,47000,RENT,2.0,VENTURE,B,8400,11.83,0,0.18,N,4,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,24,0.178723404255319,7724.49956158156,0.343074458757055,13,0.270703826066602,3,Medium DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09642,22,63000,MORTGAGE,2.0,MEDICAL,C,8400,12.73,0,0.13,Y,4,Male,Widowed,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.133333333333333,11995.6248660593,0.323740077239037,11,0.411068710503644,2,Medium DTI,10-20%,High Income,Medium Loan,High Risk
CUST_09643,26,48000,RENT,4.0,DEBTCONSOLIDATION,B,8400,11.12,0,0.17,N,2,Female,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,24,0.175,7761.8425754362,0.336705053654921,9,0.789665208823378,1,Medium DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09644,26,50000,RENT,2.0,HOMEIMPROVEMENT,C,8400,14.72,0,0.17,Y,3,Male,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.168,12577.8105666384,0.419556211332768,10,0.728843693685892,2,High DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09645,22,63000,MORTGAGE,6.0,PERSONAL,B,8950,10.99,0,0.14,N,4,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.142063492063492,18889.1284947686,0.44189092848839,12,0.120334740019397,0,High DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09646,25,50000,RENT,6.0,MEDICAL,C,8400,13.22,0,0.17,N,3,Female,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.168,4676.27330929973,0.261525466185994,4,0.459938307148259,0,Medium DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09647,26,44000,RENT,0.0,MEDICAL,E,8400,14.5,1,0.19,Y,3,Female,Divorced,PhD,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.190909090909091,10553.8386024643,0.430769059146915,8,0.404983267339229,2,High DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09648,26,51300,RENT,9.0,DEBTCONSOLIDATION,B,8400,11.99,0,0.16,N,3,Female,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.163742690058479,8857.01972634928,0.336394146712462,13,0.241330445889157,0,Medium DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09649,22,51420,RENT,6.0,PERSONAL,C,8400,11.97,0,0.16,Y,3,Male,Divorced,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,24,0.163360560093349,4913.9903383461,0.258926299851149,8,0.597483475778953,1,Medium DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09650,26,51996,RENT,8.0,MEDICAL,C,8400,13.99,0,0.16,Y,2,Male,Married,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,24,0.161550888529887,7827.73548365122,0.312095843596646,3,0.288502058522389,2,Medium DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09651,24,63000,OWN,0.0,HOMEIMPROVEMENT,A,17600,8.94,0,0.28,N,4,Female,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.279365079365079,17404.3779665095,0.555625047087453,9,0.645283631451244,0,High DTI,20-30%,High Income,Large Loan,High Risk
CUST_09652,23,52000,RENT,2.0,EDUCATION,A,8400,6.17,0,0.16,N,3,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.161538461538461,15410.3417020767,0.457891186578399,5,0.329870288771824,1,High DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09653,23,46500,RENT,0.0,MEDICAL,D,8400,16.89,1,0.18,Y,3,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.180645161290322,11571.8402373576,0.429501940588336,3,0.470829395654842,0,High DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09654,22,63000,MORTGAGE,3.0,PERSONAL,A,10000,8.94,0,0.16,N,4,Female,Married,Master,UK,England,Manchester,53.4808,-2.2426,Part-time,12,0.158730158730159,7799.72782404867,0.282535362286487,9,0.819690218982755,0,Medium DTI,10-20%,High Income,Medium Loan,Low Risk
CUST_09655,22,63000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,7.49,0,0.06,N,2,Female,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.0634920634920634,9883.13331477378,0.2203671954726,8,0.204483766914092,1,Medium DTI,<10%,High Income,Small Loan,Low Risk
CUST_09656,24,63000,MORTGAGE,8.0,PERSONAL,F,20000,19.13,0,0.32,Y,3,Female,Divorced,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Part-time,60,0.317460317460317,9589.598859955,0.469676172380238,13,0.29824478092783,1,High DTI,30-40%,High Income,Large Loan,High Risk
CUST_09657,26,49000,RENT,2.0,VENTURE,D,8400,18.25,1,0.17,Y,4,Male,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Full-time,24,0.171428571428571,2610.8237175672,0.224710688113616,1,0.48467669089206,1,Medium DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09658,25,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11600,7.49,0,0.18,N,4,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.184126984126984,17606.9381001758,0.463602192066283,6,0.331719895436529,1,High DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_09659,25,63000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7775,10.99,0,0.12,N,3,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.123412698412698,16147.5466216359,0.379722962248189,10,0.217022873574264,0,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09660,25,55000,RENT,0.0,EDUCATION,C,8400,13.72,0,0.15,N,3,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.152727272727273,15028.6893450603,0.425976169910188,8,0.871668212535584,1,High DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09661,22,55000,RENT,2.0,VENTURE,A,8400,7.88,0,0.15,N,2,Female,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.152727272727273,14974.7239676939,0.424994981230798,13,0.553058188646885,1,High DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09662,25,63000,MORTGAGE,3.0,EDUCATION,C,3000,13.47,0,0.05,N,2,Female,Divorced,High School,Canada,BC,Vancouver,49.2827,-123.1207,Unemployed,36,0.0476190476190476,15446.5843542352,0.292802926257701,7,0.836509096761521,0,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_09663,26,55000,RENT,10.0,MEDICAL,A,8400,8.94,0,0.15,N,3,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.152727272727273,15046.7911987926,0.426305294523502,8,0.257483608313854,0,High DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09664,26,63000,MORTGAGE,10.0,MEDICAL,A,3500,7.68,0,0.06,N,4,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.0555555555555555,15770.8675398948,0.305886786347537,15,0.253484608759612,2,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_09665,23,56000,RENT,3.0,DEBTCONSOLIDATION,B,8400,10.99,0,0.15,N,2,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.15,6616.96106923726,0.268160019093522,12,0.0736875837334646,0,Medium DTI,10-20%,Medium Income,Medium Loan,Low Risk
CUST_09666,24,63000,MORTGAGE,8.0,PERSONAL,C,11400,13.79,0,0.18,N,4,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.180952380952381,10855.2512441911,0.353257956257001,10,0.488409838013503,0,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_09667,22,63000,MORTGAGE,2.0,EDUCATION,A,14100,8.0,0,0.22,N,2,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.223809523809524,10766.9095779451,0.394712850443573,15,0.446582520314259,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_09668,24,63000,MORTGAGE,0.0,MEDICAL,C,15000,13.47,0,0.24,N,4,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,60,0.238095238095238,12973.2694551137,0.444020150081169,3,0.195659476171805,1,High DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_09669,25,60000,RENT,9.0,MEDICAL,C,8400,13.99,0,0.14,Y,3,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,60,0.14,5714.80107837516,0.235246684639586,14,0.42761563331508,0,Medium DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09670,23,60000,RENT,0.0,VENTURE,A,8400,7.49,0,0.14,N,3,Female,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.14,17469.7290535672,0.431162150892786,11,0.327938200066107,0,High DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09671,26,63000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,24000,11.46,0,0.38,N,4,Male,Married,High School,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,60,0.380952380952381,14899.8102997271,0.617457306344875,1,0.650251532256066,0,Very High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_09672,25,60000,RENT,1.0,VENTURE,A,8400,7.29,0,0.14,N,2,Male,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Unemployed,36,0.14,4877.02679617059,0.221283779936176,3,0.396049353476919,1,Medium DTI,10-20%,Medium Income,Medium Loan,Low Risk
CUST_09673,24,57000,MORTGAGE,9.0,MEDICAL,C,6500,13.04,1,0.11,Y,4,Female,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.114035087719298,8223.88170601815,0.258313714140669,5,0.51593758652949,0,Medium DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09674,24,63000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,10.99,0,0.11,N,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.111111111111111,15655.3211021013,0.359608271461926,6,0.681737430113729,0,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09675,25,63000,MORTGAGE,0.0,EDUCATION,D,25000,13.87,0,0.4,N,2,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.396825396825397,3235.00553878377,0.448174691091806,15,0.84872040067419,0,High DTI,30-40%,High Income,Very Large Loan,High Risk
CUST_09676,24,60000,RENT,7.0,PERSONAL,A,8400,6.17,0,0.14,N,3,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.14,12758.3503926826,0.352639173211376,9,0.150505546652356,0,Medium DTI,10-20%,Medium Income,Medium Loan,Medium Risk
CUST_09677,26,63000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,3800,12.04,0,0.06,Y,4,Male,Married,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,36,0.0603174603174603,17499.8886143848,0.3380934700696,8,0.523894840363611,0,Medium DTI,<10%,High Income,Small Loan,High Risk
CUST_09678,26,63096,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.07,N,3,Male,Married,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.0665652339292506,6972.73881138368,0.177075231573851,5,0.0819876551631388,0,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_09679,22,62000,RENT,0.0,MEDICAL,C,8400,13.47,0,0.14,Y,2,Female,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,24,0.135483870967742,10883.5584319091,0.311025135998534,4,0.693573285686,0,Medium DTI,10-20%,High Income,Medium Loan,High Risk
CUST_09680,22,63132,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.16,N,3,Female,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.15839827662675,10367.5145960984,0.322617921119217,2,0.314011581747257,0,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09681,23,63150,MORTGAGE,7.0,MEDICAL,B,12000,9.91,0,0.19,N,2,Female,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.190023752969121,16676.2144608713,0.454096824400179,15,0.606612444730296,1,High DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_09682,22,62004,RENT,5.0,EDUCATION,D,8400,15.62,0,0.14,Y,4,Male,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,60,0.135475130636733,7019.65726185828,0.248688104990941,6,0.432593545781245,0,Medium DTI,10-20%,High Income,Medium Loan,High Risk
CUST_09683,26,63180,OWN,4.0,HOMEIMPROVEMENT,C,5825,13.43,0,0.09,Y,2,Female,Married,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.0921968977524533,18095.8861153411,0.378614848295997,4,0.406660248922601,3,Medium DTI,<10%,High Income,Medium Loan,High Risk
CUST_09684,23,63189,MORTGAGE,7.0,VENTURE,B,8000,10.74,0,0.13,N,2,Female,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.126604314042001,13011.7954641139,0.33252299394062,5,0.619640474598309,0,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09685,25,63200,MORTGAGE,3.0,VENTURE,A,27250,8.9,0,0.43,N,4,Male,Divorced,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.431170886075949,3781.31098445294,0.491001756083116,1,0.417990129454567,1,High DTI,>=40%,High Income,Very Large Loan,High Risk
CUST_09686,23,63200,OTHER,0.0,DEBTCONSOLIDATION,B,4800,12.53,0,0.08,N,4,Female,Single,PhD,USA,California,Los Angeles,34.0522,-118.2437,Unemployed,36,0.0759493670886076,15675.8010765644,0.323984194249436,5,0.405835658581873,1,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_09687,26,65004,RENT,3.0,VENTURE,A,8400,7.51,0,0.13,N,3,Female,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.129222817057412,19076.4568318201,0.422688708876686,10,0.106356513967406,1,High DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09688,24,66000,RENT,0.0,HOMEIMPROVEMENT,A,8400,7.49,0,0.13,N,2,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.127272727272727,3473.53041097789,0.179901975923907,11,0.158182923108043,0,Low DTI,10-20%,High Income,Medium Loan,Low Risk
CUST_09689,23,61000,RENT,2.0,PERSONAL,D,8400,14.84,1,0.14,N,2,Female,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,24,0.137704918032787,15558.9624641322,0.392769876461183,8,0.824498180977764,1,Medium DTI,10-20%,High Income,Medium Loan,High Risk
CUST_09690,24,68000,RENT,2.0,VENTURE,A,8400,7.88,0,0.12,N,3,Male,Widowed,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,60,0.123529411764706,20041.0303616569,0.418250446494955,12,0.410967442515601,0,High DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09691,26,68926,RENT,4.0,PERSONAL,D,8400,17.27,0,0.12,N,2,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,12,0.1218698314134,3563.72407363238,0.173573456658335,10,0.0717397013246002,2,Low DTI,10-20%,High Income,Medium Loan,High Risk
CUST_09692,25,63300,MORTGAGE,0.0,EDUCATION,C,17600,12.53,0,0.28,Y,4,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.278041074249605,4282.08095340038,0.345688482676151,15,0.436966205731739,0,Medium DTI,20-30%,High Income,Large Loan,High Risk
CUST_09693,22,63400,MORTGAGE,6.0,PERSONAL,B,10500,9.99,0,0.17,N,2,Male,Married,Master,USA,New York,Buffalo,42.8864,-78.8784,Part-time,24,0.165615141955836,18101.591217139,0.451129199008502,14,0.101923168933738,0,High DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_09694,26,63400,OWN,0.0,VENTURE,B,20000,9.62,0,0.32,N,3,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,12,0.315457413249211,6437.41702228676,0.416993959342062,10,0.839583040495318,1,High DTI,30-40%,High Income,Large Loan,High Risk
CUST_09695,22,73500,RENT,2.0,MEDICAL,A,8400,6.54,0,0.11,N,4,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.114285714285714,21803.9337997292,0.410937874826248,3,0.252354162826039,0,High DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09696,24,75000,RENT,1.0,EDUCATION,B,8400,12.69,0,0.11,N,4,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,12,0.112,15064.7860770206,0.312863814360274,8,0.706301101856405,0,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09697,25,78600,RENT,0.0,DEBTCONSOLIDATION,C,8400,13.48,0,0.11,Y,3,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.106870229007634,8663.54546037532,0.217093453694342,13,0.754891783425036,0,Medium DTI,10-20%,High Income,Medium Loan,High Risk
CUST_09698,26,90000,RENT,8.0,PERSONAL,C,8400,13.48,0,0.09,N,2,Male,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,12,0.0933333333333333,19038.9756931447,0.304877507701608,4,0.101630142544392,1,Medium DTI,<10%,High Income,Medium Loan,Medium Risk
CUST_09699,24,100000,RENT,8.0,MEDICAL,C,8400,13.06,0,0.08,N,4,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.084,22214.2736439488,0.306142736439488,15,0.0664582010300676,1,Medium DTI,<10%,High Income,Medium Loan,Medium Risk
CUST_09700,22,63500,MORTGAGE,5.0,EDUCATION,B,7200,10.99,0,0.11,N,3,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.113385826771653,17231.9702320333,0.384755436724934,15,0.457347551872452,1,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09701,22,63500,MORTGAGE,3.0,EDUCATION,C,7000,13.48,0,0.11,N,2,Female,Widowed,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,12,0.110236220472441,11027.0721145181,0.28389089944123,4,0.158029788637659,1,Medium DTI,10-20%,High Income,Medium Loan,Medium Risk
CUST_09702,23,130000,RENT,0.0,MEDICAL,A,8400,7.49,0,0.06,N,4,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.0646153846153846,27010.6788513067,0.272389837317744,4,0.400170148490775,0,Medium DTI,<10%,Very High Income,Medium Loan,Low Risk
CUST_09703,23,100300,RENT,3.0,MEDICAL,D,8400,14.84,1,0.07,N,2,Male,Married,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.0837487537387836,5951.30821925801,0.143083830700479,6,0.323202160274044,0,Low DTI,<10%,Very High Income,Medium Loan,High Risk
CUST_09704,26,140000,RENT,5.0,VENTURE,B,8400,12.53,0,0.06,N,2,Male,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.06,32095.9590989967,0.289256850707119,13,0.797707443398422,0,Medium DTI,<10%,Very High Income,Medium Loan,Low Risk
CUST_09705,26,18000,RENT,2.0,DEBTCONSOLIDATION,C,8500,14.27,1,0.47,N,3,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.472222222222222,1909.93092828184,0.578329496015658,3,0.658757159457633,0,High DTI,>=40%,Low Income,Medium Loan,High Risk
CUST_09706,23,18000,RENT,2.0,HOMEIMPROVEMENT,C,8500,13.48,1,0.47,Y,3,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Unemployed,36,0.472222222222222,5106.92951261309,0.755940528478505,12,0.275492481907684,2,Very High DTI,>=40%,Low Income,Medium Loan,High Risk
CUST_09707,24,63554,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2500,7.51,0,0.04,N,2,Female,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.0393366271202442,17051.5759976859,0.307637221853635,8,0.906124552402408,0,Medium DTI,<10%,High Income,Small Loan,Medium Risk
CUST_09708,25,18000,RENT,3.0,VENTURE,C,8500,10.28,1,0.47,N,2,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.472222222222222,1543.81130741342,0.557989517078523,6,0.793263223395548,0,High DTI,>=40%,Low Income,Medium Loan,High Risk
CUST_09709,26,19200,RENT,0.0,DEBTCONSOLIDATION,B,8500,9.99,1,0.44,N,2,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.442708333333333,4641.65288003078,0.684461087501603,2,0.188242530627292,0,Very High DTI,>=40%,Low Income,Medium Loan,High Risk
CUST_09710,23,63600,MORTGAGE,7.0,VENTURE,A,2475,5.79,0,0.04,N,3,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.0389150943396226,10205.8585800922,0.199384568869374,7,0.330739396799139,0,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_09711,22,63600,OWN,1.0,VENTURE,A,4000,6.76,0,0.06,N,2,Male,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.0628930817610062,3602.82563255486,0.119541283530737,4,0.13801840660006,1,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_09712,24,57655,MORTGAGE,7.0,MEDICAL,D,9925,15.58,1,0.17,N,2,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.172144653542624,9278.60082238356,0.333077804568269,10,0.853277009784662,1,Medium DTI,10-20%,Medium Income,Medium Loan,High Risk
CUST_09713,25,63720,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12500,7.51,0,0.2,N,3,Female,Single,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.196170747018205,7159.48208359441,0.308529222906378,10,0.269844366224042,0,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
